"Nearest Building","X","Y","Latitude","Longitude","Site ID","Species","DBH","Multi-stem","Arbor Day / Tree Campus USA","Donor","Donor Tree","State Champion Tree","Tree Trail"
"Japan House",1016817.75399956,1246875.00533867,40.090436898,-88.2169310029,20317,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016753.61399956,1246873.38033867,40.0904326673,-88.2171602566,20318,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016746.20199956,1246871.55133866,40.0904276731,-88.2171867567,20319,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017017.13899956,1248551.42733867,40.0950381488,-88.2162104824,20320,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016917.93599956,1248553.07233867,40.0950430225,-88.2165650651,20321,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016999.26099956,1248594.83433867,40.0951573705,-88.2162741812,20322,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016379.57399957,1246936.14133866,40.0906062865,-88.2184968428,20323,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016906.06799956,1248544.18733867,40.0950186749,-88.2166075277,20324,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016331.79599956,1248673.60533867,40.0953759922,-88.2186596045,20325,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017479.39699955,1248030.63833867,40.0936068418,-88.2145606761,20326,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016883.64299956,1248523.21133866,40.0949611742,-88.2166877817,20327,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016784.02199956,1248240.68333867,40.0941859609,-88.217045186,20328,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017499.22699955,1247920.55733867,40.0933045843,-88.214490323,20329,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016890.86199956,1248536.58033867,40.0949978476,-88.2166619156,20330,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016642.58699956,1246899.96933867,40.0905060545,-88.2175569603,20331,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016885.18499956,1248529.43233867,40.094978246,-88.2166822409,20332,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016616.25199956,1246955.70633866,40.090659153,-88.2176508266,20333,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016641.04299956,1248690.92133868,40.095422427,-88.2175541483,20334,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016357.90299957,1248644.29333868,40.095295435,-88.2185664226,20335,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016928.32399956,1248567.62233867,40.0950829264,-88.216527866,20336,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016615.60099956,1246897.32733865,40.0904988982,-88.2176534247,20337,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017009.01499955,1248509.98333868,40.0949244097,-88.2162397157,20338,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017489.22199955,1247929.23333867,40.0933284375,-88.2145260425,20339,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016899.58199956,1248541.18333867,40.095010452,-88.2166307253,20340,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016640.27799956,1248646.99233867,40.0953018397,-88.217557087,20341,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016861.92499956,1246875.83833867,40.0904390259,-88.2167731251,20342,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016357.10599957,1248674.78933867,40.0953791528,-88.2185691307,20343,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017487.64199955,1247911.73333867,40.0932804039,-88.2145317734,20344,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016956.98299956,1248595.13933868,40.0951583604,-88.2164252982,20345,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017495.26799955,1248074.88033867,40.0937282329,-88.2145037369,20346,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016904.19199956,1248549.20033868,40.0950324429,-88.2166142097,20347,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016911.00599956,1248515.92433867,40.094941072,-88.2165900099,20348,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017498.58999955,1248004.16433866,40.0935340973,-88.2144922007,20349,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016804.50399956,1248876.47733867,40.0959312136,-88.2169690036,20350,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017500.69599955,1247908.25933867,40.0932708195,-88.2144851311,20351,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016911.20399956,1248546.69833867,40.0950255494,-88.2165891578,20352,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017018.54499956,1248509.54633867,40.0949231756,-88.2162056539,20353,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016804.53599956,1248876.42833867,40.095931079,-88.2169688894,20354,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016971.91399956,1248618.65233866,40.0952228523,-88.2163718184,20355,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016893.64799956,1248527.40933868,40.0949726621,-88.2166520003,20356,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016911.90899956,1248553.51133867,40.0950442493,-88.2165866059,20357,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016958.70599956,1248604.65233867,40.0951844684,-88.2164190948,20358,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016963.57899956,1248599.76133868,40.0951710245,-88.2164016998,20359,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016968.65299955,1248602.05933867,40.0951773144,-88.2163835525,20360,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016964.12099956,1248511.08733867,40.0949276024,-88.216400179,20361,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016967.48599955,1248555.57733867,40.0950497203,-88.2163879422,20362,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016999.02999956,1248644.92733867,40.0952948822,-88.2162747713,20363,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016978.61499956,1248613.40933867,40.0952084355,-88.2163478909,20364,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016694.43599956,1248920.97033868,40.0960537465,-88.2173622277,20365,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016923.62799956,1248556.27333867,40.0950517891,-88.2165447047,20366,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016917.17899956,1248561.87833867,40.0950671987,-88.2165677296,20367,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016990.97899955,1248640.72533868,40.0952833764,-88.2163035686,20368,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017092.51799955,1248200.47233866,40.094074465,-88.2159427036,20369,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016976.48599956,1248625.38433867,40.0952413159,-88.2163554445,20370,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016640.25799956,1246957.18233866,40.090663119,-88.2175650184,20371,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016893.01199956,1248543.66533867,40.095017289,-88.2166541974,20372,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016988.23499955,1248635.74133867,40.0952697046,-88.2163134002,20373,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017258.94599956,1248181.70833867,40.0940223513,-88.2153479219,20374,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016964.20199956,1248609.97733867,40.0951990663,-88.2163994249,20375,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017496.21199955,1247895.95633866,40.0932370628,-88.214501217,20376,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016951.67699956,1248589.73233867,40.0951435367,-88.2164442894,20377,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016352.52199957,1248204.17633867,40.0940872832,-88.2185876856,20378,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016462.94599956,1248091.96733867,40.0937788651,-88.2181935114,20379,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016691.64899956,1249023.94633869,40.0963364371,-88.2173717098,20380,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016542.68199957,1248346.00133867,40.0944759335,-88.2179073308,20381,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016700.85399956,1248937.64133867,40.0960994873,-88.2173392092,20382,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016970.52199956,1248609.41733867,40.0951975062,-88.2163768373,20383,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017017.38099956,1248518.68133867,40.0949482564,-88.2162097715,20384,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016668.65499956,1248916.87433867,40.0960425947,-88.2174543995,20385,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016951.62599956,1248599.74233868,40.0951710154,-88.2164444246,20386,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017328.05299955,1248180.16433868,40.094017861,-88.2151009174,20387,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017302.48499955,1248102.06533867,40.0938035636,-88.2151926768,20388,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016366.90599956,1248159.53133867,40.0939646766,-88.2185364781,20389,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016982.23299956,1248620.33633867,40.0952274378,-88.2163349262,20390,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016984.43799956,1248628.29433867,40.0952492755,-88.2163270072,20391,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016992.17499955,1248631.44633868,40.0952579001,-88.2162993372,20392,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017332.79399955,1248147.09733866,40.093927071,-88.2150841285,20393,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017294.06199955,1248178.79633867,40.0940142296,-88.2152224192,20394,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016705.35199956,1249013.16433866,40.0963067903,-88.2173227793,20395,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017304.09099955,1248150.00733867,40.093935164,-88.2151867088,20396,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016996.13599955,1248638.97033867,40.0952785401,-88.2162851436,20397,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016728.46199956,1249027.89333867,40.0963471403,-88.2172401048,20398,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016338.13999956,1248193.59533867,40.094058288,-88.2186391405,20399,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016534.23999956,1248332.41333866,40.094438663,-88.2179375685,20400,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017153.92799955,1248252.49733867,40.0942170568,-88.2157229574,20401,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016595.71699956,1248344.46333866,40.0944715225,-88.2177177715,20402,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017010.60699955,1249008.64533867,40.0962932872,-88.216231679,20403,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017277.23099955,1248156.23133867,40.0939523474,-88.2152826859,20404,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017223.03299955,1247807.86433866,40.0929962378,-88.2154780574,20405,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017221.38599955,1247837.76033866,40.0930783117,-88.2154838027,20406,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017039.82099956,1248942.60133867,40.0961118834,-88.2161275658,20407,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017182.17599955,1248262.18433866,40.0942435462,-88.2156219433,20408,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017290.64099955,1248127.96233867,40.093874697,-88.2152348882,20409,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016355.48999957,1248186.04433867,40.0940374983,-88.2185771605,20410,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017317.93299955,1248123.78933867,40.0938631421,-88.2151373574,20411,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017180.80899955,1248235.37433867,40.0941699546,-88.2156269563,20412,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017197.46299955,1247792.64333866,40.0929545474,-88.2155695239,20413,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017246.72299956,1247822.09333867,40.0930352118,-88.2153933151,20414,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017249.16899955,1247759.86733867,40.0928643855,-88.2153848673,20415,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016877.81699956,1249022.68933867,40.0963323184,-88.2167062655,20416,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017222.42199956,1247705.65033867,40.092715651,-88.2154807252,20417,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017222.41899955,1247705.65333867,40.0927156592,-88.2154807359,20418,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017223.16999956,1247776.46933867,40.0929100545,-88.2154777163,20419,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017221.09699955,1247746.67433867,40.0928282713,-88.2154852669,20420,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016927.80799956,1248984.42133868,40.0962270884,-88.2165277543,20421,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016830.04499956,1249014.13833867,40.0963090168,-88.2168770647,20422,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017252.63899956,1247694.38633867,40.0926846201,-88.2153727749,20423,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017119.01099955,1247776.46133866,40.0929104107,-88.2158500099,20424,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016734.70299956,1248264.01933867,40.0942501977,-88.2172213604,20425,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016816.56999956,1249024.12033867,40.0963364669,-88.2169251838,20426,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016779.60899956,1249003.18733868,40.0962791361,-88.2170573973,20427,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017247.81399955,1247790.64233867,40.0929488713,-88.2153895646,20428,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016788.82199956,1248924.80833867,40.0960639439,-88.2170248321,20429,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017069.00799956,1247685.96533867,40.09266217,-88.2160291612,20430,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016391.23699957,1247954.26633867,40.0934011147,-88.2184504584,20431,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017066.28399956,1247724.14333867,40.0927669828,-88.2160387176,20432,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016761.66199956,1248940.90433867,40.0961082267,-88.2171218389,20433,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016445.29599956,1247913.52933867,40.0932890952,-88.2182574233,20434,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016817.89999956,1249004.86433867,40.0962836022,-88.2169205199,20435,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016887.96399956,1248987.66033868,40.0962361233,-88.2166701597,20436,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016366.42599957,1248248.97233867,40.094210204,-88.2185377813,20437,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016783.44799956,1248989.29733867,40.0962409928,-88.2170437398,20438,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016902.57099956,1248987.52133868,40.0962356892,-88.2166179483,20439,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016795.18199956,1249016.23633867,40.0963149012,-88.2170016712,20440,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017096.58099955,1247757.18233866,40.0928575689,-88.215930272,20441,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016766.69699956,1248981.38833868,40.0962193418,-88.2171036525,20442,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016798.08399956,1248908.81533868,40.0960200081,-88.2169918003,20443,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016377.10499956,1248307.10533868,40.0943697479,-88.2184993426,20444,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017200.28399956,1248862.47733867,40.0958913522,-88.2155543782,20445,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016861.87999956,1249013.83733867,40.096308076,-88.2167632732,20446,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016807.27699956,1249012.70433868,40.0963051621,-88.2169584547,20447,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016897.31299956,1249017.22433867,40.0963172462,-88.2166366035,20448,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016786.59499956,1248952.40333868,40.0961397033,-88.2170326634,20449,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016912.57399956,1249003.79433868,40.0962803244,-88.2165821167,20450,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017244.63999955,1247730.16633866,40.0927828694,-88.2154011959,20451,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016865.82699956,1248899.19733868,40.0959933622,-88.2167497018,20452,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016818.77199956,1248919.96533867,40.0960505418,-88.2169178001,20453,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016911.10099956,1248973.71833867,40.0961977677,-88.2165875229,20454,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016794.97299956,1248984.05633868,40.0962265643,-88.2170025687,20455,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016998.96999956,1248454.13233867,40.0947711287,-88.2162758831,20456,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016782.44999956,1248972.74033868,40.0961955455,-88.2170473845,20457,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016858.51599956,1249001.15633867,40.0962732773,-88.216775357,20458,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017090.50999956,1247728.07533867,40.0927776889,-88.2159521087,20459,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016880.04799956,1249001.54433867,40.096274265,-88.21669839,20460,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016827.80699956,1248907.24333867,40.096015586,-88.2168855645,20461,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016927.84299956,1248948.43933868,40.0961283137,-88.2165277981,20462,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016947.32699956,1248483.21733867,40.0948511567,-88.2164603382,20463,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016770.70299956,1248939.26533868,40.096103695,-88.2170895299,20464,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016898.24299956,1248948.71933868,40.0961291889,-88.2166336005,20465,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016771.72099956,1248926.48333867,40.0960686034,-88.2170859509,20466,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016903.71199956,1248916.66433867,40.0960411747,-88.2166142021,20467,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016948.78399956,1248451.80433867,40.0947649192,-88.2164552778,20468,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016798.33799956,1248931.76033867,40.0960829938,-88.2169907851,20469,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016905.39299956,1248926.98633867,40.0960695037,-88.2166081451,20470,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017025.37999956,1248454.12533867,40.094771014,-88.2161814838,20471,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016959.24099956,1248452.63433867,40.0947671599,-88.2164178966,20472,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016921.29199956,1248940.56833867,40.0961067305,-88.2165512512,20473,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016811.99199956,1248911.72033868,40.0960279327,-88.2169420734,20474,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016979.52899956,1248453.71633867,40.0947700569,-88.2163453746,20475,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016933.14999956,1248482.99433867,40.0948505956,-88.2165110132,20476,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016972.45899956,1248453.78633867,40.0947702746,-88.2163706451,20477,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016859.01599956,1248923.38833868,40.0960597937,-88.216773934,20478,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016909.53799956,1248452.24133867,40.0947662603,-88.2165955558,20479,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016870.29599956,1248915.74433867,40.0960387694,-88.2167336501,20480,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016791.21199956,1248479.09433868,40.0948404003,-88.2170183722,20481,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016992.91399956,1248454.65833867,40.0947725945,-88.2162975271,20482,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016952.00499955,1248454.38733867,40.0947719982,-88.2164437526,20483,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016889.98599956,1248937.45033868,40.096098284,-88.2166631675,20484,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016932.24299956,1248480.38233867,40.0948434287,-88.2165142675,20485,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016971.73099956,1248483.99433867,40.0948532016,-88.2163731053,20486,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016830.84799956,1248921.06633867,40.0960535208,-88.2168746299,20487,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017020.27599955,1248482.48733868,40.0948488894,-88.216199594,20488,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016796.78399956,1248453.37233867,40.0947697705,-88.216998576,20489,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016981.12399956,1248481.13333867,40.0948453139,-88.2163395446,20490,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016885.47499956,1248919.89533868,40.0960501098,-88.2166793741,20491,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016997.92899956,1248479.79733867,40.0948415858,-88.2162794833,20492,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016973.31899956,1248479.52133867,40.094840917,-88.2163674502,20493,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016960.42099956,1248479.64533867,40.0948413039,-88.216413552,20494,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016785.38799956,1248450.68433868,40.0947624325,-88.2170393222,20495,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1016777.86299956,1248478.85433868,40.0948397893,-88.2170660878,20496,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
"Japan House",1017012.38999956,1248452.93733867,40.0947677998,-88.2162279206,20497,"unknown tree, (unknown tree)",8,"No"," ",,"N/A","No ","N/A"
